국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",,,,,,,,,,
일본,,도쿄,채리어 Chaerrier,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",https://www.youtube.com/watch?v=Km-iR4MBBdA,2024-06-06,스시로 아사쿠사점,https://www.google.com/maps/place/?q=place_id:ChIJJZEKH76PGGARTb-o78XwS18,"일본 〒111-0032 Tokyo, Taito City, Asakusa, 2 Chome−6−7 東京楽天地浅草ビル 3階",35.7138656,139.7934591,meal_takeaway,2,8,11:02
일본,,도쿄,채리어 Chaerrier,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",https://www.youtube.com/watch?v=Km-iR4MBBdA,2024-06-06,도쿄 스카이트리,https://www.google.com/maps/place/?q=place_id:ChIJ35ov0dCOGGARKvdDH7NPHX0,"1 Chome-1-2 Oshiage, Sumida City, Tokyo 131-0045 일본",35.7100627,139.8107004,tourist_attraction,2,9,11:22
일본,,도쿄,채리어 Chaerrier,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",https://www.youtube.com/watch?v=Km-iR4MBBdA,2024-06-06,규카츠 모토무라 시부야분점,https://www.google.com/maps/place/?q=place_id:ChIJwUpCeFmLGGARHzBpu0-r6VI,"일본 〒150-0002 Tokyo, Shibuya, 2 Chome−19−17 Gloria Shibuya Building, B1F",35.6596279,139.704131,restaurant,3,1,12:39
일본,,도쿄,채리어 Chaerrier,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",https://www.youtube.com/watch?v=Km-iR4MBBdA,2024-06-06,시부야 스카이,https://www.google.com/maps/place/?q=place_id:ChIJ4Rr2JWiLGGARcyRSHuZ-9G8,"일본 〒150-6145 Tokyo, Shibuya, 2 Chome−24−12 スクランブルスクエア 14階・45階 46階・屋上",35.6586719,139.7019848,tourist_attraction,3,2,13:07
일본,,도쿄,채리어 Chaerrier,"도쿄여행 브이로그❤️‍🔥핫플+쇼핑+맛집 다 가봤다🛍️🤍(슈프림, 베이프, 돈키호테, 비비안 웨스트우드, 셀린느, 티파니앤코) 시부야 신주쿠 센소지 긴자 필수💗 도쿄 야경 쇼핑하울",https://www.youtube.com/watch?v=Km-iR4MBBdA,2024-06-06,BAPE STORE® SHIBUYA,https://www.google.com/maps/place/?q=place_id:ChIJnw0lAqmMGGARShCz3mSq9Ow,"13-17 Udagawacho, Shibuya, Tokyo 150-0042 일본",35.6615681,139.698658,clothing_store,3,3,13:39
,,,,,,,,,,,,,,,
,,,,,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",,,,,,,,,,
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,보마 리조트 나트랑,https://www.google.com/maps/place/?q=place_id:ChIJT34_cyRncDERbarjqh1GbNY,"Phạm Văn Đồng, Vĩnh Hải, Nha Trang, Khánh Hòa 650000 베트남",12.2945872,109.227536,lodging,1,1,2:05
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,김청,https://www.google.com/maps/place/?q=place_id:ChIJa1ilNzpncDEREz5yrfqzUJo,"51 Ngô Gia Tự, Tân Tiến, Nha Trang, Khánh Hòa 650000 베트남",12.2427199,109.1898191,jewelry_store,2,1,9:09
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,반미 판,https://www.google.com/maps/place/?q=place_id:ChIJUS2RKKdncDERX-2xeRMHUZ8,"164 Bạch Đằng, Tân Tiến, Nha Trang, Khánh Hòa 650000 베트남",12.2398111,109.1928942,restaurant,2,2,9:30
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,VERA NAIL - 베라네일,https://www.google.com/maps/place/?q=place_id:ChIJTxpHcs1ncDERmRxUq9XtP3A,"8a Đ. Ngô Thời Nhiệm, Tân Tiến, Nha Trang, Khánh Hòa 650000 베트남",12.2397472,109.1910866,beauty_salon,2,3,10:20
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,Night Market Nha Trang,https://www.google.com/maps/place/?q=place_id:ChIJ2TBhifdncDER-bv_z5RkrGo,"Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 베트남",12.2397172,109.1964422,point_of_interest,2,4,10:27
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,Mắm Restaurant - Homestyle Vietnamese Flavors,https://www.google.com/maps/place/?q=place_id:ChIJmaYQQkJncDERq_k-zYCLolI,"72 Nguyễn Thiện Thuật, Lộc Thọ, Nha Trang, Khánh Hòa 650000 베트남",12.2389835,109.1934409,restaurant,2,5,11:07
베트남,,나트랑,채리어 Chaerrier,"나트랑 여행 브이로그🇻🇳🤍 핫플,맛집,카페,여행 꿀팁까지...💚 나만 알고 싶은 숙소, 일정 공유 ! 친구랑 떠난 나트랑, 여긴 진짜 숨겨진 천국..❤️‍🔥 in Nha Trang",https://www.youtube.com/watch?v=7skNKc5o2v4,2025-06-10,해피 비치,https://www.google.com/maps/place/?q=place_id:ChIJ29ymqXlncDERh53gkGh2SSY,"38 Trần Phú, Lộc Thọ, Nha Trang, Khánh Hòa 650000 베트남",12.2427466,109.1969898,bar,2,6,13:05
,,,,,,,,,,,,,,,
,,,,,"키티 덕후 주목❣️ 제주 감성소품샵+맛집까지 완벽한 하루💗제주에서 몸국 먹고 해안가 걷다가 키티 성지 발견했어요🐱💕 | 제주공항근처맛집, 제주여행 브이로그 feat.헬로키티",,,,,,,,,,
대한민국,제주,제주,채리어 Chaerrier,"키티 덕후 주목❣️ 제주 감성소품샵+맛집까지 완벽한 하루💗제주에서 몸국 먹고 해안가 걷다가 키티 성지 발견했어요🐱💕 | 제주공항근처맛집, 제주여행 브이로그 feat.헬로키티",https://www.youtube.com/watch?v=rm-dVkNNHAA,2025-07-26,한담마을 장한철산책로,https://place.map.kakao.com/23705150,제주특별자치도 제주시 애월읍 애월리 2489-3,33.461980076864400,126.31056884366700,"여행 > 관광,명소",1,1,0:41
대한민국,제주,제주,채리어 Chaerrier,"키티 덕후 주목❣️ 제주 감성소품샵+맛집까지 완벽한 하루💗제주에서 몸국 먹고 해안가 걷다가 키티 성지 발견했어요🐱💕 | 제주공항근처맛집, 제주여행 브이로그 feat.헬로키티",https://www.youtube.com/watch?v=rm-dVkNNHAA,2025-07-26,김희선제주몸국,https://place.map.kakao.com/17914522,제주특별자치도 제주시 용담삼동 1129-2,33.51855797863460,126.49807960364800,음식점 > 한식,1,2,1:20
대한민국,제주,제주,채리어 Chaerrier,"키티 덕후 주목❣️ 제주 감성소품샵+맛집까지 완벽한 하루💗제주에서 몸국 먹고 해안가 걷다가 키티 성지 발견했어요🐱💕 | 제주공항근처맛집, 제주여행 브이로그 feat.헬로키티",https://www.youtube.com/watch?v=rm-dVkNNHAA,2025-07-26,탱글,https://place.map.kakao.com/1267909134,제주특별자치도 제주시 애월읍 애월리 1760,33.4656729926729,126.320041357013,"가정,생활 > 생활용품점 > 인테리어장식판매",1,3,8:37
대한민국,제주,제주,채리어 Chaerrier,"키티 덕후 주목❣️ 제주 감성소품샵+맛집까지 완벽한 하루💗제주에서 몸국 먹고 해안가 걷다가 키티 성지 발견했어요🐱💕 | 제주공항근처맛집, 제주여행 브이로그 feat.헬로키티",https://www.youtube.com/watch?v=rm-dVkNNHAA,2025-07-26,도두동무지개해안도로,https://place.map.kakao.com/581695647,제주특별자치도 제주시 도두일동 1734,33.5091180133618,126.471338444636,"여행 > 관광,명소 > 드라이브코스",1,4,9:34
,,,,,,,,,,,,,,,
,,,,,"제주에서 날씨 상관없이 100% 즐기는 법💥 실내 액티비티 9.81파크 브이로그, 제주도에 이런 곳이?! 비 오는 날 무조건 가야 하는 9.81파크 리뷰, 제주도레이싱",,,,,,,,,,
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,호텔 몬테 에르마나 후쿠오카,https://www.google.com/maps/place/?q=place_id:ChIJOf-kmZCRQTURgJqZF_Y7rJw,"3 Chome-4-24 Watanabedori, Chuo Ward, Fukuoka, 810-0004 일본",33.5852077,130.4051051,lodging,1,1,3:23
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,캐널시티,https://www.google.com/maps/place/?q=place_id:ChIJYcOBiZWRQTUR0Rl0ehe67eA,"1 Chome-2 Sumiyoshi, Hakata Ward, Fukuoka, 812-0018 일본",33.5896305,130.4109478,shopping_mall,1,2,5:02
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,이치란 캐널시티 하카타점,https://www.google.com/maps/place/?q=place_id:ChIJaxduH76RQTURRutPwIh-GII,"일본 〒812-0018 Fukuoka, Hakata Ward, Sumiyoshi, 1 Chome−2−22 キャナルシティ博多ノースビル B1F",33.5907815,130.4107453,meal_takeaway,1,3,5:31
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,can do,https://www.google.com/maps/place/?q=place_id:ChIJBzXKp4-RQTURnR5lIO4D-90,"일본 〒810-0001 Fukuoka, Chuo Ward, Tenjin, 2 Chome−9 新天町 Favo 地下1F",33.5905266,130.3981781,point_of_interest,1,4,10:17
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,규카츠 교토가츠규,https://www.google.com/maps/place/?q=place_id:ChIJ___77oWRQTURXLac80su7xU,"일본 〒810-0041 Fukuoka, Chuo Ward, Daimyo, 2 Chome−1−52 尚文堂 1F",33.5889377,130.3958547,restaurant,1,5,11:07
일본,,후쿠오카,채리어 Chaerrier,"후쿠오카 여행 브이로그🧡 l 후쿠오카 맛집, 핫플, 카페 l 서울역 도심공항 체크인, 인천공항 맛집 l 캐널시티, 이치란라멘, 백엔샵 키티, 로손편의점 추천, 야키토리, 규카츠",https://youtu.be/H5oA3p0ZXNQ?si=T8xqfamSNeGLwlao,2024-10-05,야키토리 무사시,https://www.google.com/maps/place/?q=place_id:ChIJRXR9-5CRQTURqtfJ3nz-6_k,"일본 〒810-0004 Fukuoka, Chuo Ward, Watanabedori, 5 Chome−3−23-1 プロスペリタ天神１ Ⅱ 1F",33.5884812,130.4037835,restaurant,1,6,12:54
,,,,,,,,,,,,,,,
,,,,,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",,,,,,,,,,
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,부산역,https://place.map.kakao.com/8329752,부산 동구 초량동 1187-1,35.11520340622510,129.04154985192400,"교통,수송 > 기차,철도 > 기차역 > KTX,SRT정차역",1,1,1:20
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,영도해녀촌,https://place.map.kakao.com/297968799,부산 영도구 동삼동 산 65-1,35.0673615431176,129.06614619343,"음식점 > 한식 > 해물,생선 > 회",1,2,2:03
대한민국,부산,부산,채리어 Chaerrier,"부산여행 브이로그🌊🩵 전포 느좋 카페, 미슐랭 맛집부터 광안리 인생맛집까지.. 레전드 코스로 모십니다 이대로만 가주세요🤎소품샵, 뮤직바, 혼술바, 핫플 접수🫧🤍",https://www.youtube.com/watch?v=HV6WQ-Mz5LU,2025-03-04,흰여울문화마을,https://place.map.kakao.com/22875776,부산 영도구 영선동4가 1044-6,35.077914975149700,129.04527260373400,"여행 > 관광,명소",1,3,3:25
