국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,Vlog • 강원도 여행 브이로그 🇰🇷 속초 양양 강릉 레츠고 | 이틀 만에 맛집 뿌시기 | 양양 오션뷰 숙소 🌊,,,,,,,,,,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,해운대해수욕장,https://place.map.kakao.com/7913306,부산 해운대구 우동,35.1585232170784,129.159854668484,"여행 > 관광,명소 > 해수욕장,해변",1,2,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,상국이네,https://place.map.kakao.com/9089301,부산 해운대구 중동 1394-42,35.162016169133,129.16287693095900,음식점 > 분식,1,3,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,고래서이뻐 해리단길,https://place.map.kakao.com/1557551696,부산 해운대구 우동 519-10,35.165694183043400,129.15835655826800,"가정,생활 > 패션 > 패션잡화점",1,4,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,어컵오브웜티,https://place.map.kakao.com/580159322,부산 해운대구 우동 518,35.16546087054760,129.1580990905470,"가정,생활 > 문구,사무용품",1,5,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,코오리마찌 해운대해리단길,https://place.map.kakao.com/1428144856,부산 해운대구 우동 449-3,35.16624176054150,129.15837432498700,음식점 > 카페 > 테마카페 > 디저트카페,1,6,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,브로쓰마카롱 해운대점,https://place.map.kakao.com/1620644455,부산 해운대구 우동 563-4,35.1658455799386,129.1603775575,음식점 > 카페 > 테마카페 > 디저트카페,1,7,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,신세계백화점 센텀시티점,https://place.map.kakao.com/7969139,부산 해운대구 우동 1495,35.16864392798530,129.12907174004900,"가정,생활 > 백화점 > 신세계백화점",1,8,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,개미집 광안리본점,https://place.map.kakao.com/13719092,부산 수영구 광안동 194-7,35.15302382513680,129.1172775837410,"음식점 > 한식 > 해물,생선",1,9,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,밀락더마켓,https://place.map.kakao.com/852075435,부산 수영구 민락동 113-31,35.1542799667248,129.127000968254,"가정,생활 > 상가,아케이드",1,10,
대한민국,부산,부산,연수연,"나혼자 기차 타고 부산 여행 vlog 🌊 | 당일치기 쌉가능한 여행코스 💌 , 200% 만족한 광안리 숙소 🏠, 부산 토박이의 단골집 추천까지,,💛 | 3박4일 부산 브이로그",https://www.youtube.com/watch?v=U7vwpgZlD6Q,2025-07-01,호텔1,https://place.map.kakao.com/1983093259,부산 수영구 광안동 196-3,35.152500377292,129.117373739145,여행 > 숙박 > 호텔,1,11,
