국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,,,,,,,,,,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,밀락더마켓,https://place.map.kakao.com/852075435,부산 수영구 민락동 113-31,35.1542799667248,129.127000968254,"가정,생활 > 상가,아케이드",2,8,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,민락어민활어직판장,https://place.map.kakao.com/13297096,부산 수영구 민락동 113-51,35.1541984389595,129.127845913206,"가정,생활 > 식품판매 > 수산물판매",2,9,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,대마도,https://place.map.kakao.com/20152378,경남 남해군 남면 덕월리 산 171,34.7755574349515,127.840714143089,"여행 > 관광,명소 > 섬",3,1,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,신창국밥 부산역점,https://place.map.kakao.com/27327466,부산 동구 초량동 1200-8,35.1163866665599,129.041281064646,음식점 > 한식 > 국밥,3,2,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,오륙도해맞이공원,https://place.map.kakao.com/19157377,부산 남구 용호동 산 196-8,35.1022136829983,129.1233738816460,여행 > 공원 > 도시근린공원,4,1,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,해파랑길1코스,https://place.map.kakao.com/26564180,부산 수영구 광안동,35.150976820684300,129.1164806331400,"여행 > 관광,명소 > 도보여행 > 해파랑길",4,2,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,해파랑카페,https://place.map.kakao.com/93034092,부산 남구 용호동 산 197-4,35.1014379754752,129.123105941799,음식점 > 카페,4,3,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,부산자갈치시장,https://place.map.kakao.com/11168886,부산 중구 남포동5가 105-1,35.09661988021090,129.03057978534400,"가정,생활 > 시장",4,4,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,이가네떡볶이,https://place.map.kakao.com/20204736,부산 중구 부평동2가 16,35.1014825667343,129.02595233473700,음식점 > 분식 > 떡볶이,4,5,
대한민국,부산,부산,하찬투어 hachantour,동선낭비없는 부산 3박4일 코스 대마도 당일치기 꿀팁 반드시 가봐야 할 여행지 국내 단 하나뿐인 스카이캡슐 오륙도해맞이공원 흰여울문화마을 감천문화마을 해동용궁사 송도케이블카,https://www.youtube.com/watch?v=1he5ed8Y5TA,2025-07-10,부평깡통시장,https://place.map.kakao.com/837490557,부산 중구 부평동2가 82,35.10182652099440,129.02586215783500,"가정,생활 > 시장",4,6,
,,,,,,,,,,,,,,,
,,,,,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,,,,,,,,,,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,오봉식당,https://place.map.kakao.com/9294629,강원특별자치도 속초시 장사동 628,38.2234334533059,128.589001228662,"음식점 > 한식 > 해물,생선 > 게,대게",1,1,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,켄싱턴호텔 설악,https://place.map.kakao.com/10493578,강원특별자치도 속초시 설악동 106-1,38.17319112367320,128.49830172823600,여행 > 숙박 > 호텔,1,2,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,청초수물회 속초본점,https://place.map.kakao.com/26602585,강원특별자치도 속초시 조양동 1555-1,38.19214711524040,128.5905399503120,"음식점 > 한식 > 해물,생선 > 회",1,3,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,설악케이블카,https://place.map.kakao.com/7949134,강원특별자치도 속초시 설악동 146-2,38.17312272847750,128.48909143420900,"여행 > 관광,명소 > 케이블카",2,1,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,영금정,https://place.map.kakao.com/7999903,강원특별자치도 속초시 동명동 1-185,38.21180584697200,128.60158579343500,"여행 > 관광,명소 > 문화유적 > 유적지",2,2,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,속초해수욕장,https://place.map.kakao.com/22099937,강원특별자치도 속초시 조양동 1464-7,38.19005288814370,128.60409847806000,"여행 > 관광,명소 > 해수욕장,해변",2,3,
대한민국,강원,속초,하찬투어 hachantour,외국인 많음주의 국내여행중 만난 유럽감성 해외보다 더 멋진 강원도 속초 호텔 추천 유명맛집과 가볼만한 곳 직접 다녀와봤습니다 솔직 후기,https://www.youtube.com/watch?v=G6BaTbbj2hA,2025-04-22,속초관광수산시장,https://place.map.kakao.com/12797187,강원특별자치도 속초시 중앙동 471-4,38.204542733975200,128.5902457350100,"가정,생활 > 시장",2,4,
