국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
대한민국,경기,파주,율모조모,"파주 당일치기 여행 브이로그🌳 | 갓성비 도너츠, 라멘 찐맛집, 파주 맛집•파주 카페 추천, 파주 가볼만한 곳, 자연과 멋과 맛이 있는 서울 근교 여행🚙",https://www.youtube.com/watch?v=9kNNbutKhWE,2025-06-28,오두산 통일전망대,https://place.map.kakao.com/12458133,경기 파주시 탄현면 성동리 659,37.773276135695800,126.67722749484200,"여행 > 관광,명소 > 전망대",1,4,0:00
대한민국,경기,파주,율모조모,"파주 당일치기 여행 브이로그🌳 | 갓성비 도너츠, 라멘 찐맛집, 파주 맛집•파주 카페 추천, 파주 가볼만한 곳, 자연과 멋과 맛이 있는 서울 근교 여행🚙",https://www.youtube.com/watch?v=9kNNbutKhWE,2025-06-28,미메시스 아트 뮤지엄,https://place.map.kakao.com/13272490,경기 파주시 문발동 499-3,37.716792732012800,126.68891883457600,"문화,예술 > 문화시설 > 미술관",1,5,0:00
대한민국,경기,파주,율모조모,"파주 당일치기 여행 브이로그🌳 | 갓성비 도너츠, 라멘 찐맛집, 파주 맛집•파주 카페 추천, 파주 가볼만한 곳, 자연과 멋과 맛이 있는 서울 근교 여행🚙",https://www.youtube.com/watch?v=9kNNbutKhWE,2025-06-28,롯데프리미엄아울렛 파주점,https://place.map.kakao.com/14982479,경기 파주시 문발동 644,37.718115211026200,126.69264255226500,"가정,생활 > 상설할인매장 > 롯데아울렛",1,6,0:00
,,,,,,,,,,,,,,,
,,,,,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",,,,,,,,,,
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,함평애돌판,https://place.map.kakao.com/2129186735,전남 함평군 함평읍 내교리 535,35.05851173014360,126.5136560979060,"음식점 > 한식 > 육류,고기",1,1,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,카페시목,https://place.map.kakao.com/1895520929,전남 함평군 손불면 산남리 2425-1,35.12137159255680,126.42416814073700,음식점 > 카페,1,2,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,구시포어촌계수산물복합활어센터,https://place.map.kakao.com/2057842142,전북특별자치도 고창군 상하면 자룡리 789-2,35.44974914617180,126.43761366088200,"음식점 > 한식 > 해물,생선 > 회",2,1,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,가막도,https://place.map.kakao.com/8733647,전북특별자치도 고창군 상하면 자룡리 520-20,35.4469469800227,126.43645021177,"음식점 > 한식 > 해물,생선 > 회",2,2,0:00
대한민국,전라,영광,율모조모,"바람따라 구름따라 전라도 찍먹 여행🌟 광주근교 여행지•대형카페 추천•구좌 이기는 당근케이크 맛집🥕 | 애돌판,시목,상하농원,이히히카페,보리향기,불갑사 등등",https://www.youtube.com/watch?v=nVzhX9VCc7o,2025-06-07,상하농원,https://place.map.kakao.com/27433933,전북특별자치도 고창군 상하면 자룡리 산 1-2,35.4468380629487,126.450361009413,"여행 > 관광,명소 > 관광농원",2,3,0:00
